-2.576083777137589195e-02,-2.439815992456806706e-02,-2.289428027834699772e-02,-2.119665199071148198e-02,-1.946122310052973703e-02,-1.758944819894809816e-02,-1.566152016411665251e-02,-1.371069317378726012e-02,-1.169687099630768376e-02,-9.647393520884032722e-03,-7.606491320569088582e-03,-5.546308268395138373e-03,-3.520593186658698727e-03,-1.462515651941268284e-03,5.169832046343150744e-04,2.476887391159580953e-03,-2.594569716368336568e-02,-2.452396811864566289e-02,-2.297615184502749958e-02,-2.127357668700197157e-02,-1.947408472897893192e-02,-1.760029474898184773e-02,-1.565999588216250571e-02,-1.370251411180865159e-02,-1.165163584222012570e-02,-9.622521083240010570e-03,-7.544228530005527358e-03,-5.491771494974015226e-03,-3.431076988994175101e-03,-1.388303538755622166e-03,6.232993397373855866e-04,2.611152171022563563e-03,-2.605632179123018588e-02,-2.459514443905585698e-02,-2.302108200269147378e-02,-2.129873452195064909e-02,-1.949877940349841951e-02,-1.761594809375929133e-02,-1.568115004711898020e-02,-1.366951691609017555e-02,-1.165343669737485023e-02,-9.599384228693703600e-03,-7.496574255274767243e-03,-5.419809522284081693e-03,-3.335485584530011212e-03,-1.320772497609070057e-03,7.097652323696535806e-04,2.715930084851379041e-03,-2.611548730648233577e-02,-2.466191705134646722e-02,-2.302649841152809573e-02,-2.132258127995589891e-02,-1.951606040635770270e-02,-1.761696368341382143e-02,-1.566628696747229821e-02,-1.366524354022767215e-02,-1.162934930183255958e-02,-9.555981664813867002e-03,-7.489753189933003388e-03,-5.391561997447115798e-03,-3.334828455699781480e-03,-1.249683469677134989e-03,7.880886937244032742e-04,2.806017142069030211e-03,-2.614899555443007950e-02,-2.468784223408319531e-02,-2.303288089112469350e-02,-2.131475361221280007e-02,-1.949421049693286431e-02,-1.763642995179054082e-02,-1.567575863061116889e-02,-1.366376492033964489e-02,-1.161676161499993962e-02,-9.532583212230407582e-03,-7.455700254206481387e-03,-5.346988245476230056e-03,-3.281103498158439904e-03,-1.181288400187393162e-03,8.178646748891276168e-04,2.826415342334825075e-03,-2.618376666187888571e-02,-2.470207595656923744e-02,-2.303922324624124024e-02,-2.131348632100381682e-02,-1.948510588326286819e-02,-1.761986324083307173e-02,-1.565156571176017086e-02,-1.363259977452278837e-02,-1.157891889815118938e-02,-9.547538440381312524e-03,-7.463665437529694302e-03,-5.347891090758141036e-03,-3.225355721769873098e-03,-1.174444064912933501e-03,8.907172057299637350e-04,2.850937825641388160e-03,-2.616370852318179729e-02,-2.466870160714879773e-02,-2.304446668290300107e-02,-2.131923379999967755e-02,-1.948944936744378270e-02,-1.762246446963995627e-02,-1.562542869933379944e-02,-1.363130516578755884e-02,-1.157585168776921122e-02,-9.502195508927722620e-03,-7.413337796774658282e-03,-5.340416746432580415e-03,-3.216887142249818133e-03,-1.160086714569000818e-03,8.983991166042337847e-04,2.934217903255538756e-03,-2.617276269091913660e-02,-2.464008508207484252e-02,-2.300971573894262934e-02,-2.128411769474174847e-02,-1.945472710823374987e-02,-1.758862344805061165e-02,-1.562398033408852159e-02,-1.362814900238241977e-02,-1.157116427763581895e-02,-9.496039239469773394e-03,-7.405836548338887160e-03,-5.284587849606014326e-03,-3.207478416071074881e-03,-1.149829552164416836e-03,9.086266525723824677e-04,2.943837326430723093e-03,-2.614070948224328159e-02,-2.464141341597522739e-02,-2.297340436792720889e-02,-2.124708991758385290e-02,-1.945433308828998370e-02,-1.755255607765708256e-02,-1.561612759543540459e-02,-1.359554854599758118e-02,-1.154162128178731414e-02,-9.469940574509599224e-03,-7.383923203822318100e-03,-5.274575718544935454e-03,-3.196935871327888021e-03,-1.138521502642857001e-03,9.208652673727387361e-04,2.935528268544040052e-03,-2.610873958400620337e-02,-2.460600233136713694e-02,-2.297815039560890601e-02,-2.124682597579743634e-02,-1.941528965340254959e-02,-1.754821636064158447e-02,-1.561038746471966193e-02,-1.358822549557058348e-02,-1.153328371396173009e-02,-9.501463418861022178e-03,-7.373884176316392730e-03,-5.303890916677162469e-03,-3.184218379052852852e-03,-1.131537470930482278e-03,9.214318163912755535e-04,2.930174849788160646e-03,-2.605182031551311547e-02,-2.456980133183589779e-02,-2.293895008772742911e-02,-2.121514217142153602e-02,-1.938944041095991971e-02,-1.752854643715024210e-02,-1.554076947772442888e-02,-1.358402354273729670e-02,-1.153710589145672157e-02,-9.454445391680662419e-03,-7.393605654412055937e-03,-5.284936012718868120e-03,-3.170616191045380269e-03,-1.129284418061515024e-03,9.243387884725325163e-04,2.927733210366482985e-03,-2.599660819245279766e-02,-2.452358902585695041e-02,-2.290332304100162891e-02,-2.114313058863927924e-02,-1.936156945759739956e-02,-1.747370010629374984e-02,-1.552653538288472669e-02,-1.357805404720263676e-02,-1.151624037993588187e-02,-9.464529900505154122e-03,-7.398840766740004231e-03,-5.304315282175756270e-03,-3.204299086281864762e-03,-1.118858750187742140e-03,9.168874306092919492e-04,2.875077731760765452e-03,-2.594295557002231772e-02,-2.447290281552385455e-02,-2.282731604405005207e-02,-2.111733340389818428e-02,-1.931188280439110477e-02,-1.747254145469267356e-02,-1.550784165299076353e-02,-1.351674401423415099e-02,-1.149353269723412882e-02,-9.454300240242612813e-03,-7.390436037139544272e-03,-5.321478670969634166e-03,-3.235569538110343816e-03,-1.170323170478087833e-03,8.588469189280542246e-04,2.838835797087337163e-03,-2.581535375417386494e-02,-2.437825169732410480e-02,-2.275426818352459246e-02,-2.106260222159597739e-02,-1.927575565726823495e-02,-1.740224430120699411e-02,-1.545572805674405234e-02,-1.348505642593493710e-02,-1.148265676757258096e-02,-9.447478452733510876e-03,-7.379628445497899043e-03,-5.323699106923670751e-03,-3.263336593320887141e-03,-1.217935701428411299e-03,7.787674260079567546e-04,2.755163264148353074e-03,-2.564140060177233504e-02,-2.424262253333909697e-02,-2.268665794992026294e-02,-2.098808332082839970e-02,-1.921857900888495480e-02,-1.737291387259651265e-02,-1.542678038371843828e-02,-1.348676143332949717e-02,-1.148356511476257731e-02,-9.439479551918313754e-03,-7.398054579142487701e-03,-5.368733096546866521e-03,-3.288323152882043077e-03,-1.267481906505148062e-03,7.051379899460027707e-04,2.657822667490085996e-03,-2.540458754069848182e-02,-2.406154076883710094e-02,-2.255079599644719407e-02,-2.088754782526481418e-02,-1.912323310810094476e-02,-1.731968176477313021e-02,-1.539200439117094713e-02,-1.346177026408442237e-02,-1.147377456582844048e-02,-9.471497003007109047e-03,-7.431285667371193178e-03,-5.442761110288203003e-03,-3.356029780469919118e-03,-1.374460977607119480e-03,6.247737883078350414e-04,2.571073153667246137e-03,-6.406632180584586125e-03,-6.928912027073319893e-03,-7.390407072907373594e-03,-7.703516314649113718e-03,-8.011405626779780076e-03,-8.274623301362252908e-03,-8.513981670023646267e-03,-8.644859467178061391e-03,-8.821564582558102940e-03,-8.926163414168760898e-03,-9.061410445203959413e-03,-9.145034480265682927e-03,-9.183281709107662949e-03,-9.213764452674010411e-03,-9.213403121745416050e-03,-9.162490884771092026e-03,-5.637930623706763518e-03,-6.051825563972772389e-03,-6.398752123980717792e-03,-6.722995455902454516e-03,-6.948660995561569548e-03,-7.192480221546899977e-03,-7.355607932547247006e-03,-7.509208331405344862e-03,-7.688398654097912052e-03,-7.786922501699524747e-03,-7.887422094224501301e-03,-7.951607652827687167e-03,-8.006319267449022586e-03,-8.012708267478328011e-03,-8.038796734915009887e-03,-7.975833130065156443e-03,-4.738248328514649971e-03,-5.069016357610481131e-03,-5.363164903137856293e-03,-5.601566163473742019e-03,-5.849413937058676669e-03,-6.023865578653904949e-03,-6.201462578508104735e-03,-6.312850476780056466e-03,-6.455768035057847000e-03,-6.547214171900205860e-03,-6.648678445489645920e-03,-6.697793291993885297e-03,-6.766168499487880232e-03,-6.735719229023017819e-03,-6.763420436007837495e-03,-6.733410906252274182e-03,-3.759971335973147713e-03,-4.029310805148489903e-03,-4.281253144260140781e-03,-4.491841396096923379e-03,-4.669941657488333245e-03,-4.826496673484101385e-03,-4.958623395259063871e-03,-5.087692121122117106e-03,-5.194941668583410652e-03,-5.279821554101883814e-03,-5.362045544405431505e-03,-5.418103133882272958e-03,-5.462672286099003877e-03,-5.472448288553331819e-03,-5.477995111023041715e-03,-5.441901990736158767e-03,-2.761744975063016444e-03,-2.975010843133786033e-03,-3.144303703772753818e-03,-3.314517231955177185e-03,-3.468364780128691070e-03,-3.601260874308970066e-03,-3.725648202904079630e-03,-3.814566721513008331e-03,-3.925530579368084749e-03,-3.964518958946263751e-03,-4.065087024411134786e-03,-4.082823763711694760e-03,-4.143235792208961078e-03,-4.150465884891972081e-03,-4.173243802104461067e-03,-4.128830856176962660e-03,-1.723955049733733079e-03,-1.875068130167048932e-03,-2.023933467695481197e-03,-2.136500857280024691e-03,-2.267571648498992263e-03,-2.346499484727915079e-03,-2.462920566834868926e-03,-2.529538257641669296e-03,-2.603551048972676130e-03,-2.635260999074493220e-03,-2.714237399062166545e-03,-2.737733255850088084e-03,-2.802133794912545564e-03,-2.779804786269003333e-03,-2.838737782523449715e-03,-2.802023593469494742e-03,-6.823901476974474295e-04,-7.546468758174390643e-04,-8.873539337049773891e-04,-9.374813488252603348e-04,-1.026251080914762897e-03,-1.089215237703637087e-03,-1.205945824481247748e-03,-1.224171193785540158e-03,-1.282098602756490515e-03,-1.312052153717600898e-03,-1.389707982936879901e-03,-1.390086700372115134e-03,-1.448827526669704130e-03,-1.452956223764232660e-03,-1.503806048019961598e-03,-1.489265487285917813e-03,3.824712059011970843e-04,3.498404977638478516e-04,2.819099044431510161e-04,2.491403226568575748e-04,2.002826861633982673e-04,1.730901047913338520e-04,1.056601642701630390e-04,8.496521058582602300e-05,2.356705189787837947e-05,4.178809412721436980e-06,-5.131194185130398343e-05,-6.331116469372643422e-05,-8.772183383338154209e-05,-9.262910206753526097e-05,-1.492387859579071246e-04,-1.454436898485903440e-04,1.452883652331221674e-03,1.454707123245135630e-03,1.429608028254752234e-03,1.449365729147610114e-03,1.427105873617189134e-03,1.431385943556704203e-03,1.396825349220214788e-03,1.414651779831089303e-03,1.349624918676687680e-03,1.361662499556404084e-03,1.328468451138437771e-03,1.312828387116955937e-03,1.253505116095957527e-03,1.252538166851125236e-03,1.207603494859674307e-03,1.214485380909893211e-03,2.504883167913793830e-03,2.574858326034077521e-03,2.590180113856014113e-03,2.651354781903537440e-03,2.649401307980850905e-03,2.690616764435823510e-03,2.666177666844472480e-03,2.704864593970460890e-03,2.675492246635713823e-03,2.672442980190019562e-03,2.645075295180369067e-03,2.660031753880054070e-03,2.607492762114462567e-03,2.609659712406986118e-03,2.536107896596452582e-03,2.549185009602284498e-03,3.527932763253292716e-03,3.675439738338796315e-03,3.749470478204453006e-03,3.834964945955288227e-03,3.874630868776917595e-03,3.950475127313762998e-03,3.957277295916581533e-03,3.995490844848695322e-03,4.002410611948349281e-03,4.004857532581561005e-03,4.004491956077920606e-03,3.999967264138265186e-03,3.956791602902283086e-03,3.945331959141135277e-03,3.877849909010043505e-03,3.867706702605896475e-03,4.561217543750027865e-03,4.769432088109173268e-03,4.869435025553347715e-03,5.013196090388803358e-03,5.085489072574719133e-03,5.163180039926904517e-03,5.212498037602869040e-03,5.270046494137416333e-03,5.278138002168391262e-03,5.321150576540932368e-03,5.309907019600319626e-03,5.320519492919963643e-03,5.286243964054697549e-03,5.300683904981349018e-03,5.231583472007879550e-03,5.189415897485863578e-03,5.587862255820199089e-03,5.836148191732692427e-03,5.988045202876266133e-03,6.163377005471051828e-03,6.262189465348073913e-03,6.366684775167719135e-03,6.452702074281195174e-03,6.532213583843514589e-03,6.568388941634061180e-03,6.619883630982812892e-03,6.591120481399840789e-03,6.632344443197070276e-03,6.606300075924598052e-03,6.581955446370195591e-03,6.528574925805641881e-03,6.461986674707764777e-03,6.539321824156115598e-03,6.841701819127811099e-03,7.065575981492346752e-03,7.277925218927617547e-03,7.401508699001704827e-03,7.563889908539895082e-03,7.678747903992515049e-03,7.757740875484237138e-03,7.827332964229325937e-03,7.884615593288792426e-03,7.894504540065128140e-03,7.889304762926402370e-03,7.864791646466520389e-03,7.871907169496110759e-03,7.783282736560148685e-03,7.742252076894579060e-03,7.411530092139353813e-03,7.796701713068353128e-03,8.092571172327919088e-03,8.323924555754182164e-03,8.537359174687758623e-03,8.699597215370828696e-03,8.802760621926969745e-03,8.919774647206751839e-03,9.030513985519888348e-03,9.098651615382511576e-03,9.110282892314320452e-03,9.134853947647209038e-03,9.122012600317518441e-03,9.126702253646232915e-03,9.030535987976191434e-03,8.954364833389375986e-03,8.141982175976178807e-03,8.621457934857381517e-03,8.995074193049030359e-03,9.332251695485040827e-03,9.535557882547297456e-03,9.733559818626308369e-03,9.896933936833119880e-03,1.004586195804941552e-02,1.014411724675395518e-02,1.021803217538684930e-02,1.027791394081119074e-02,1.027551092635835446e-02,1.032355233638537415e-02,1.027299286959674172e-02,1.022608147988989837e-02,1.017422565738651703e-02,-4.374751544214119936e-02,-4.782126937683553458e-02,-5.139803200493198165e-02,-5.371886508414056016e-02,-5.589790244121537605e-02,-5.767576981031743294e-02,-5.895888056819117290e-02,-5.976150416614714467e-02,-6.059616942287732871e-02,-6.096017372879389273e-02,-6.109310225013671325e-02,-6.121052643826250389e-02,-6.082423025201012801e-02,-6.033838728951462782e-02,-5.960818615773495061e-02,-5.845872432829150867e-02,-4.618700991940410255e-02,-5.001808488067760461e-02,-5.304318751922507125e-02,-5.584915234414297713e-02,-5.756666793305431629e-02,-5.955314371063123724e-02,-6.056671540053126801e-02,-6.159536725203039464e-02,-6.243564976689050527e-02,-6.280744178125059751e-02,-6.294689935845750040e-02,-6.285922580324827813e-02,-6.248313553181988889e-02,-6.179703038353311778e-02,-6.107599866391622695e-02,-5.988981214801077091e-02,-4.770199349063934668e-02,-5.125794540341638977e-02,-5.429603867991138200e-02,-5.682399029902747423e-02,-5.903216300547329404e-02,-6.074534598279726638e-02,-6.198059105796657059e-02,-6.278377070991178477e-02,-6.361415632396019704e-02,-6.398792148991831741e-02,-6.413037016115155642e-02,-6.403521508736369217e-02,-6.365335238158464914e-02,-6.275551730568423858e-02,-6.201923870646457865e-02,-6.082153461081748341e-02,-4.883102967930823268e-02,-5.225342538024139311e-02,-5.513666132236005185e-02,-5.785026781963477360e-02,-5.976940286767697813e-02,-6.148892757009326304e-02,-6.272212220126699433e-02,-6.375552626608621543e-02,-6.458738618450884927e-02,-6.495895200359187716e-02,-6.512379039144836068e-02,-6.503908869525375225e-02,-6.444509088208802416e-02,-6.375646040849938800e-02,-6.271269903978632376e-02,-6.149426134421429047e-02,-4.939699569994049355e-02,-5.313978867611515028e-02,-5.571104226100207640e-02,-5.842713911561869117e-02,-6.033973110866631268e-02,-6.198160623462063701e-02,-6.322103525839903315e-02,-6.425810410794335903e-02,-6.509083696462344970e-02,-6.546161342905371106e-02,-6.561971737546370975e-02,-6.552022751057738625e-02,-6.491544349610207931e-02,-6.450556478150913653e-02,-6.326437272363881481e-02,-6.173111610647516456e-02,-5.000907918203308100e-02,-5.344353274128240544e-02,-5.601816945618429133e-02,-5.873644399732607518e-02,-6.064562198846833174e-02,-6.228285871142547753e-02,-6.351439075558434899e-02,-6.454309121630125157e-02,-6.536445689076349208e-02,-6.573738952866789442e-02,-6.589935401491590905e-02,-6.580563412212732388e-02,-6.541208099195770787e-02,-6.449079370411341106e-02,-6.373442853549740605e-02,-6.200050877567139795e-02,-5.019246149045537148e-02,-5.330218506023720604e-02,-5.635861317043946300e-02,-5.877234665564536747e-02,-6.068378936399258794e-02,-6.232178001715647092e-02,-6.383035173756657077e-02,-6.458064715701909708e-02,-6.540111847787899446e-02,-6.601713262583465414e-02,-6.616465983258391914e-02,-6.582901194606823048e-02,-6.543292622009314052e-02,-6.479640310440733242e-02,-6.373295861559359621e-02,-6.248221972478830433e-02,-5.025502633627888099e-02,-5.351288521062642911e-02,-5.624080229860738828e-02,-5.864099912450571050e-02,-6.053814188784997774e-02,-6.216456298283598580e-02,-6.389063567389556553e-02,-6.463764161479179648e-02,-6.545399951487337886e-02,-6.606813287817593638e-02,-6.621129950590717850e-02,-6.609772611456389557e-02,-6.546973113463300242e-02,-6.483147918665820020e-02,-6.376018634019023357e-02,-6.250067434801304112e-02,-5.020762892294122759e-02,-5.329943919602962016e-02,-5.615134371733636331e-02,-5.853791485318886323e-02,-6.062766346328101602e-02,-6.203000272106921203e-02,-6.346314268276131987e-02,-6.447490252300074054e-02,-6.527464894527147676e-02,-6.587550233993480497e-02,-6.600577444984742637e-02,-6.616007252459647769e-02,-6.552751860778370518e-02,-6.488627940559174578e-02,-6.381230712410082551e-02,-6.224161362578124052e-02,-5.019745679335495953e-02,-5.327115518452155835e-02,-5.597238165529792170e-02,-5.865771646897288000e-02,-6.053128484392695380e-02,-6.213636124564409641e-02,-6.356188924259485729e-02,-6.456944094406295853e-02,-6.536512222757229207e-02,-6.571351490532437167e-02,-6.608638660835343404e-02,-6.573481047543745792e-02,-6.531580923053213750e-02,-6.466738785520317889e-02,-6.358314994131185338e-02,-6.201301943572541664e-02,-4.959499389292282290e-02,-5.327245631751945099e-02,-5.595085502814520217e-02,-5.830904552310390426e-02,-6.017135224943233329e-02,-6.176639770795969847e-02,-6.322435275376650510e-02,-6.417648637974353309e-02,-6.496712576438846976e-02,-6.529712227070254282e-02,-6.568284771168864111e-02,-6.555542075773096444e-02,-6.512864341814160463e-02,-6.417625480301321350e-02,-6.338240336721374935e-02,-6.180804358924148201e-02,-4.904899544006171425e-02,-5.269479977494971601e-02,-5.535245603861511932e-02,-5.780483152048176282e-02,-5.983994219121448882e-02,-6.120196696695894001e-02,-6.286379321890295246e-02,-6.380593980251958452e-02,-6.434058584860573304e-02,-6.491752994461927329e-02,-6.502933088470295997e-02,-6.489715837821215250e-02,-6.446806999047878517e-02,-6.401062065637891374e-02,-6.291552582868210897e-02,-6.146351453279185612e-02,-4.854966124650550441e-02,-5.186728024195002423e-02,-5.462268412684247176e-02,-5.723275781415368413e-02,-5.904572661776818360e-02,-6.060189330706299699e-02,-6.203219186938564722e-02,-6.298986161620211133e-02,-6.374452704303223971e-02,-6.430420534644015751e-02,-6.414260001125220156e-02,-6.426488117532838662e-02,-6.383585660723639643e-02,-6.308256405523911259e-02,-6.228662126828053008e-02,-6.072432081569716783e-02,-4.706208643541340969e-02,-5.062615303130038602e-02,-5.363962592786026412e-02,-5.621516956913677476e-02,-5.801456190715295613e-02,-5.962263299086977691e-02,-6.102295724111481828e-02,-6.195386697329902798e-02,-6.269072277757586908e-02,-6.298556220878545608e-02,-6.329510481993071147e-02,-6.312795846684027268e-02,-6.267466013992688267e-02,-6.221375529675651772e-02,-6.111637652603565257e-02,-5.986096283901692211e-02,-4.521331698394583792e-02,-4.900847078401922297e-02,-5.215427351513039073e-02,-5.451448773527309277e-02,-5.657431730003376763e-02,-5.815708396198020214e-02,-5.932067636009408229e-02,-6.024011182347729920e-02,-6.120579852308404012e-02,-6.171924801264803973e-02,-6.200509784508391464e-02,-6.182964458725776630e-02,-6.158119990255730980e-02,-6.110141407241403283e-02,-6.001038280814589843e-02,-5.875565657443848622e-02,-4.250878389489568671e-02,-4.650241318861569190e-02,-4.986255700181071310e-02,-5.246354017243479162e-02,-5.429792214324215965e-02,-5.585416379429417044e-02,-5.725250496563051572e-02,-5.839138315487552022e-02,-5.909800015760172109e-02,-5.958306739135697111e-02,-6.006634878905768582e-02,-5.987443515902260427e-02,-6.006459680417484265e-02,-5.929767312296856802e-02,-5.867085606459607194e-02,-5.771819184267332897e-02
